sentimento_modelo,categoria_modelo,loja,comentario,confianca_sentimento,confianca_categoria
" pois gera muita incerteza se a compra foi ou não finalizada. Obrigado.""",True,L5113-ANASTACIO,"Apenas alterar a mensagem no final da compra de ""Pedir novamente"""" para """"continuar comprando"""" ou """"finalizar a compra""""",negativo,Entrega / Pedido digital
 de uma qualidade tão ruim, não tinha cheiro de picanha,L5117-NOVA GRANADA,"Trocar de fornecedor, um absurdo uma loja de carnes vender uma ""picanha """" se é que posso chamar assim o item que comprei", horivel," parecia maiw uma sola de sapato de tão dura que ficou apos pronta. Não indico nem compro mais."""
 por ser miolo de alcatra .Vieram 850gr de carne e 150 gr de  gordura ou sebo junto com os bifes em um pacote de 01kg,Outros / Genéricos,L5149-ALTO DA MOOCA,"Comprei o produto Miolo de Alcatra em bifes!
Alem de virem pedaços retalhados que não se podiam dizer que eram "" bifes""""", ou seja,
" prefiro as carnes frescas""",False,L5240-BARAO GERALDO,"algumas as carnes da swift parecem meio esbranquiçadas, e acho que as ""adicionada de solucao"""" na embalagem tbm assusta",neutro,Qualidade do produto
" mas toda hora sai do ar o sistema de conexão dele""",True,L5058-JD. BONFIGLIOLI (1291),"Os produtos não tem preço... Só um cartaz de ""a partir de"""" o que obriga os clientes a ir passando no sensor de preços",negativo,App / Site / Pagamento
" fui contemplado com uma carne ruim.""",False,L5284-25 DE AGOSTO,"No momento tudo muito bom, só não vai levar 10 porque comprei um ""medalhão de picanha"""" que eu já sabia ser coxão duro",negativo,Qualidade do produto
" tudo bem ...""",True,L5017-LEOPOLDINA (0576),"A Loja estava com o ar condicionado excessivamente ""gelado"""". Tanto que isso me trouxe uma gripe forte .... fora isso",negativo,Qualidade do produto
 não conta com o fecho ziplock,0.5341,L5122-PONTE RASA,"Não encontrei o item ""Batata Rústica"""" e o produto """"Filé da coxa e sobrecoxa de frango"""" sua embalagem foi alterada"," nada prático!""",True
 tem vezes que tem o produto e muitas vezes que não tem disponível,0.5586,L5152-ALTO DA BOA VISTA,"a disponibilidade do produto ""Filé de Coxa e Sobrecoca Temperada Sem Pele - com Ervas Finas"""" esta muito inconstante"," e isso acontece em outras lojas que tento comprar""",False
" a carne era um pouco dura.""",True,L5178-PERIMETRAL,"Comprei uma peça de Bife Ancho, se não me engano o tipo era ""raízes do Sul"""" e não achei tão bom em relação ao preço",negativo,Qualidade do produto
"90 só no dia de hoje""""""",True,L5249-SANTA TERESINHA,"Poderia ter preços melhores nas carnes ou promoções do tipo ""pacote de 1kg de bife de alcatra de R$ 54.90 por R$ 39",negativo,Qualidade do produto
 no meu entender , pois,L5013-GRANJA VIANA (0545),"Boa tarde,
Essa "" promoção """" lançada em comprando 2 itens o preço é um e comprando somente 1 item o preço é maior", que sou profissional de vendas," isso induziria a compra da segunda unidade."""
 depois de 2 horas e 30 min. no forno , sem sabor,L5073-VILA GUILHERME (1331),"Olha...compro sempre na Swift,  porém desta vez,  comprei uma costela bovina ""já pro forno"""" e para minha surpresa", ela estava seca, horrível.  Não sei se foi muito tempo de forno
 onde dizia na embalagem contém 20% de gordura," metade do pacote foi feito e jogado tudo fora.""",L5113-ANASTACIO,"Os preços estão bem ""salgados"""" frente aos concorrentes e recentemente comprei uma carne moída """"Combo dia a dia""""", impossível  de se comer,negativo
 mas infelizmente não sinto o acolhimento que espero das atendentes. O semblante fechado e a falta de empatia me deixam desconfortável. É como se estivessem insatisfeitas com o trabalho,0.3686,L5156-JARDIM PRUDENCIA,"""É desanimador quando a proximidade não se traduz em atendimento acolhedor. Moro perto da loja da SWIFT José Neves"," o que acaba afetando a experiência do cliente. Melhorias na interação seriam bem-vindas para tornar a experiência mais agradável.""""""",True
" """"inmastigável"""" de tao dura.""",False,L5184-PRACA VARNHAGEM,"Comprei um contra file da linha combo.

Entendo que nao é produto de primeira linha, mas a carne era ""incortável""""",negativo,Qualidade do produto
 no meu caso a moça se derreteu toda para um homem que estava na minha frente e mal falou comigo,0.4713,L5123-SAO VICENTE,"Apenas o atendimento humano, ""as operadoras de caixa"""" são extremamente atenciosa com uns e grosseiras com outros"," qdo fui perguntar algo ela foi rude""",True
 como: pizzas," snacks (iscas por exemplo) sempre com valores altos! O brownie está 20% mais caro.""",L5184-PRACA VARNHAGEM,"O preços estão acima do mercado. Não fazem mais promoções atraentes! Os itens do tipo ""fast food""""/ comida pronta", sopas,neutro
 por várias vezes , somos ,0.3971,O FILÉ DE SOBRECOXA TEMPERADO . Tenho conversado com os atendentes que me dizem já terem feito essa solicitação," pois a maioria dos clientes fazem essa """" reclamação"""" . Sem mais "," att Renato Lima ."""
 sem pedaços grandes,0.5186,L5098-AUTONOMISTAS (1405),"Sou cliente e sempre compro, também, o carvão, mas dessa vez não dei sorte. O saco só tinha ""cacos"""" de carvão"," necessários para um bom churrasco""",True
" tudo ótimo""",True,L5109-SANTOS POMPEIA,"Um dos produtos estava indisponível, por isso não marquei verde para ""pedido entregue completo"""". Mas de resto",negativo,Entrega / Pedido digital
 é um jogo de sorte,0.4183,L5131-TAUBATE SAO GERALDO,"Creio que há muita diferença de qualidade na linha de ""Carne Bovina""""; entre a tradicional Swift e a """"Combo"""""," prefiro não comprar a segunda.""",True
" Semana do  etc.""",True,L5240-BARAO GERALDO,"Com algum tipo de promoção direta. Cada dia da semana vende-se um único tipo , por exemplo "": Dia da Fraldinha",neutro,Preço / Promoções
 como se a entrega não estivesse disponível para o CEP informado. O pedido só foi possível via WhatsApp e o atendimento da Janaina foi excelente,0.669,L5098-AUTONOMISTAS (1405),"Tentei realizar o pedido via app/site porém ao chegar na etapa de pagamento os itens ficavam ""indisponíveis"""""," muito rápido e prático.""",False
 com combos de venda onde os produtos sairão mais baratos num todo, petiscos,L5161-ITANHAEM,"Preços mais acessíveis ou promoções especiais para alguns dias da semana expl.: "" Quarta maluca """" algo assim", porém onde o cliente precisará comprar o combo inteiro - 1 bandeja de contra filé 300 gr, num kit
 minha esposa notou q além da pele," perdi 580g entre pele e espinhas. Propaganda enganosa""",L5035-TREMEMBE (0875),"Comprei bacalhau, da marca swift, e na cx dizia "" lombo de bacalhau com pele"""". Na sexta feira ao abrir a cx", havia muitas espinhas,negativo
 me atende sempre muito bem, educação,L5106-GUILHERMINA (1516),"A colaboradora da Swift da Av. Kennedy, Jd. Guilhermina, que se chama Rayane é uma ""EXCELENTE"""" profissional", com um sorriso no rosto, rapidez e simpatia. Funcionária muito acima da média
" dessa vez a fila do caixa estava um pouco desorganizada.""",True,L5160-GUARATINGUETA,"Foi a primeira vez que comprei uma panceta suína (fatiada) muito ""gorda"""". Dessa não compro mais. Além disso",neutro,Qualidade do produto
 gostaria de destacar que minha experiência mais recente com a compra de picanha ficou aquém das expectativas. Infelizmente," pois sempre valorizo a excelência que normalmente encontro em suas ofertas.""""""",L5233-MONGAGUA,"""Sou um cliente regular e aprecio tanto o atendimento quanto a qualidade dos produtos fornecidos. No entanto", a qualidade do corte foi decepcionante,negativo
" a atendente Cíntia e sua equipe prestam um bom serviço.""",False,L5058-JD. BONFIGLIOLI (1291),"Desta vez não dispunha de produtos ""do campo"""" que costumo comprar toda semana.  O atendimento continua bom",positivo,Atendimento / Loja física
" POIS OS PRODUTOS NÃO SÃO MAIS BARATOS DO QUEO MERCADO.""",True,L5060-RIVIERA (1300),"a CARNE MOIDA DE ""PATINHO"""" ESTA COM GOSTO DE GORDURA VELHA. ESPERO QUE AS OUTRAS CARNES NÃO ESTEJAM IGUAIS",neutro,Qualidade do produto
" estava mais pra pelanca e o sabor não é tão bom assim!""",False,L5066-CARAPICUIBA (1317),"O cupim da linha Todo Dia veio excelente, mas a picanha estava horrível. Uma finíssima camada de ""gordura""""",negativo,Qualidade do produto
" em Brasília.""",False,L5119-AGUAS CLARAS (ARAUCARIAS),"Faltaram os produtos veganos da ""Incrível"""": Almôndega e hambúrguer. Poderiam abrir uma unidade no Guará 2",positivo,Qualidade do produto
 outra sugestão kits de sopa,0.6525,L5165-MOGI DAS CRUZES MOGILAR,"Promoções sazonais, ou promoções semanais clássicas , exemplo "" toda segunda teremos promoção de frango """""," ou produtos que comprando 3 você tem um desconto""",False
"como vocês insistem em me chamar.Na próxima vez deixarei de responder as pesquisas .""",True,L5282-PARQUE OLIMPICO,"Estou sendo muito bem atendido e só falta consertar meu nome no cadastro pois ele é NILTON e não ""Milton""""",negativo,Outros / Genéricos
 além da falta de produtos. Também estive na loja da Lins,0.5963,L5065-LINS DE VASCONCELOS (1313),"Há algum tempo, tenho notado uma certa ""bagunça"""" de caixas e carrinhos nos corredores na loja do Cambuci"," lá o problema é música alta e atendende desanimado. Sai sem comprar.""",False
 tem que iniciar a compra," antes estava muito melhor.""",L5112-BAURU,"Após atualização no site a usabilidade ficou pior, mais lento e não  permite opção ""continuar comprando""""", além de não armazenar a lista de pedidos no carrinho,neutro
" e pouca gordura que deveria ter.""",True,L5218-PARELHEIROS,"Comprei um item da carne, no entanto achei pouco ""limpo"""" na questão de grande quantidade de sebo da peça",neutro,Qualidade do produto
 e  ela prontamente  foi lá  dentro para mim....fiquei feliz e  emocionada pela boa  vontade desta funcionária  em me ajudar !!,Outros / Genéricos,L5068-BOSQUE DA SAUDE (1321),"Na geladeira  não  tinha o peixe que queria,  perguntei para a "" Day """" que estava arrumando os pacotes",,
 poderiam aumentar o tamanho da fonte dos números? Pra facilitar quem tem dificuldade de enxergar bem,1211,0.5071,ficou ótimo o próprio cliente digitar o CPF ao invés da atendente. Mais ágil e sigiloso só! Só um porém," como eu!!! Percebi a mudança da qualidade de alguns produtos(-). Espero que os itens citados sirvam para melhoria ao atendimento aos cliente. Sds""",False
 como acem e peito....,Outros / Genéricos,L5209-ITABERABA,"Percebi que alguns produtos como ""carne de panela"""" para cozinhar está vindo com muito gordura em acesso",,
" outros produtos muito difícil comprar devido ao preço.""",True,L5121-VILA MASCOTE,"Antigamente comprava muitos produtos da Swift.
Atualmente costumo comprar apenas a ""farofa apimentada""""",neutro,Qualidade do produto
 sem condicoes de consumo. Muito insatisfeito,0.6141,L5216-UBATUBA,"Espeto de Carne Bovina ""Fraldinha"""" comprado na data de ontem na Unidade de Ubatuba. Totalmente SALGADO"," fomos la por indicação de amigos.""",False
" mudava para """"aves"""" e quando voltava a pescados os produtos não estavam apresentados na mesma ordem de 1 minuto antes... dificultava um pouco a compra""",True,L5081-VILA OLIMPIA (1345),"O aplicativo demora muita para carregar a página. Nessa compra específica se eu clicava em ""pescados""""",neutro,App / Site / Pagamento
" ficou muito """"molenga""""na churrasqueira.""",False,L5056-PENHA (1285),"Achei o espetinho de carne suína muito seco "" sem graça"""". O queijo coalho tbm deixou muito a desejar",neutro,Qualidade do produto
 encostado e no celular. Já fui algumas vezes, mas todas as vezes ele estava encostado e com a cabeça baixa,L5073-VILA GUILHERME (1331),"A loja é ótimo, os atendentes atenciosos. Ressalva para o ""segurança"""" que está sempre dentro da loja", sempre à noite, olhando o celular. Nesta última visita
" """"tente mais tarde"""" . Hoje entro no site via computador", loja mais próxima e entregador . Sugiro melhor treinamento de comunicação . Att,L5152-ALTO DA BOA VISTA,"Até 2024 eu comprava pelo aplicativo no celular mas começou a dar problemas recorrentes como ""erro""""", peço o código por e-mail e efetuo a compra .Compro em média a cada 3 semanas . ainda  assim  tive problema pois pedi entrega em dois dias úteis (conforme o dia que eu estaria em casa/apartamento) para receber mas entregaram com um dia  de  antecedência e a  compra foi cancelada. Hoje em dia," Sonia Hernandes"""
" mesmo mal-passada.""",False,L5100-INTERLAGOS (1431),"A picanha que comprei não estava muito boa. Depois de churrasqueada, ela ficou parecendo ""chiclete""""",negativo,Qualidade do produto
" etc.""",False,L5178-PERIMETRAL,"Esta loja é muito boa, bem ampla! Poderiam existir Kits promocionais tipo ""Frango para o dia a dia""""",positivo,Qualidade do produto
" mas só tinha 1 para comprar.""",True,L5064-CHACARA INGLESA (1312),"Poderia ter algumas promoções.
Até tinha uma promoção ""pequena"""" para levar 2 """"pacotes de frango""""",neutro,Qualidade do produto
" o caldo menos grosso.""",True,L5091-NOVA CANTAREIRA (1366),"Comprei a feijoada, produto que compro com frequência.  Desta vez achei que estava mais "" aguada""""",neutro,Qualidade do produto
" no preparo o produto se demonstrou não consumível em razão do excesso de """"sebo""""",Outros / Genéricos,L5108-MOGI DAS CRUZES (1527),"Comprei duas unidades do produto ""combo dia a dia"""" carne moída congelada de bovino 20% de gordura", tentamos filtrar através de um coador de papel de café,
" continuem fazendo o melhor em todos os aspectos. Parabéns""",False,L5246-MALL MULTI GERMINARE,"Tudo está ótimo mas, sabemos que para manter a ""excelência"""" a melhoria deve ser contínua portanto",positivo,Outros / Genéricos
" além de não apresentar o """"sabor peculiar"""" de picanha. Ninguém comeu e tive que reservá-la para o carreteiro.""",False,L5119-AGUAS CLARAS (ARAUCARIAS),"Paguei mais caro para comprar uma ""ponta de picanha"""" que estava tão dura quanto carne de segunda",negativo,Qualidade do produto
" no entanto consigo comprar através do app (para o mesmo cep).""",True,L5158-LEBLON,"Ao tentar efetua compra através do site recebo a mensagem de ""Indisponível para o cep informado""""",neutro,Entrega / Pedido digital
 ou, além do preço. O preço,L5123-SAO VICENTE,"Para produtos similares, por exemplo tipos de contrafilés, quando houver tipos como ""dia-a-dia""""", suift premiun, não necessariamente indica melhor ou maior qualidade
" precisam melhorar a qualidade..  nao basta dar um preço melhor sem qualidade...""",True,L5147-ROLAND GARROS,"Comprei a picanha Combo, mas é extremamente fibrosa e dura...   esta ""marca"""" Combo é muito ruim",negativo,Qualidade do produto
 mas a experiência com os produtos da Swift foi superior. A qualidade da carne e o acabamento das embalagens facilitam muito o 'visual food' na câmera. Além do sabor ser constante,0.3736,L5268-TIBURCIO,"""Trabalho com produção de vídeos publicitários e já gravei para diversas lojas do mesmo segmento"," o padrão de corte é muito melhor do que a concorrência que já testei. Recomendo tanto para consumo quanto para quem precisa de um produto com excelente apresentação.""""""",True
" mas nem sempre é. Alguns produtos não são.""",True,L5199-CASA VERDE,"A pesquisa não dá opção para regular. É complicado porque opção verde pode representar ""ótimo""""",neutro,Qualidade do produto
 assei, esta estava DURA QUE NEM UMA PEDRA.  Infelizmente não consegui cumprir o esperado para os meus convidados,L5210-CAMPANELLA,"Neste final de Ano (30/12/24), comprei 02 duas picanhas da marca ""Picanha Combo"""" e o que fiz", junto com alguns amigos e familiares, acabei utilizando outros produtos da Swift como sempre fiz. 
" mas era um dos motivos das minhas compras mensais..""",True,L5261-UNIMART,"Os produtos da marca ""Incrível!"""" (vegetariana) foram retirados de comercialização pela Swift",neutro,Qualidade do produto
" ficou ruim de encontrar as coisas. a reposição ficou mais lenta. Não encontrei o Tartar de salmão. Fui para fazer a compra do mês e saí com 1 ítem.""",True,L5134-GILBERTO SALOMAO,"Voces estao priorizando os produtos ""secos"""" e apertaram os produtos congelados nos freezers",neutro,Qualidade do produto
 utilizando a plataforma do Ifood,  não tenho o que reclamar,L5186-VILA DAS MERCES,"Poderiam criar um ""conceito de fidelidade """" que gerasse recompensas. Tive problemas uma vez", porém," mantenho minha regularidade mensal de compras e estou muito satisfeita."""
" por isso qualidade e preço ficam nesse momento com nota baixa""",True,L5130-TUPI,"O salmão que eu comprei, estava congelado, e quando descongelei eles estava me ""machucado""""",negativo,Qualidade do produto
 coxa e sobrecoxa, mal cortados,L5025-PANAMBY (0817),"A nota negativa quanto a ""qualidade dos nossos produtos"""" se refere ao frango a passarinho", são muito pequenos, são praticamente carcaças de frango
 como o bife de alcatra, que fechava bem as embalagens,L5062-ASSUNCAO (1310),"Notei que a Swift retirou o ""zip lock"""" das embalagens de vários produtos que tinham antes", o bife de lombo entre outros. Eu tenho família pequena e não uso o pacote todo de uma vez, ficou ruim de guardá-las no freezer
" EM NENHUM MOMENTO FUI ABORDADO SENDO QUESTIONADO SE PRECISAVA DE AJUDA OU ALGO DO TIPO ENTÃO POR ISSO A AVALIAÇÃO NEGATIVA""",True,L5113-ANASTACIO,"AVALIEI O ATENDIMENTO COMO RUIM POIS NAO TIVE EXPERIENCIA CONCRETA COM OS ""ESPECIALISTAS""""",neutro,Atendimento / Loja física
" que já estive... Muito obrigada ???? Deus Abençoe Vocês""",False,L5139-SBC RUDGE RAMOS,"Agradeço muito pela atenção e eficiência das Atendentes e ""esta é a melhor  Loja da Swift",positivo,Atendimento / Loja física
 e o Arroz Festivo. ,Outros / Genéricos,L5007-KLABIN (0496),"Bom dia prezados.
Falta a opção de escanear o ""qr Code"""" no local para fazer a avaliação",,
" não entendo e os peixes """"sabor muito forte""""",0.4832,L5064-CHACARA INGLESA (1312),"As carnes estão muito caras, até mesmo comparando com as chamadas ""boutiques de carnes"""""," compro apenas camarão.""",True
  embora sempre a procure já q consta do portfólio.  Tomara que na próxima vez esteja disponível. Mas a qualidade Swift é  perfeita ,0.3905,L5089-BOA VISTA (1364),"Nunca encontrei o produto ""carne de panela """" nem em São Caetano nem na Coop Santo André"," super aprovada.""",True
" responde e joga de qualquer jeito as compras no balcão! Experiência péssima com o atendimento!""",True,L5198-VILA RESENDE,"Poderiam melhorar o atendimento!
Atendente/caixa parece estar um ""favor"""" para o cliente",negativo,Atendimento / Loja física
" precisam melhorar os preços de alguns produtos""",False,L5005-BROOKLIN (0475),"Fui muito bem atendido por um funcionário 
Acho que era ""Gil"""" Algo assim nome do rapaz",positivo,Atendimento / Loja física
" só desconto na compra de 2 não adianta (alcatra por exemplo a 58 reais) nem todo mundo vai para comprar 2""",True,L5062-ASSUNCAO (1310),"Fazendo promoções como : clientes cadastrados tem bônus de ""X"""" reais na próxima compra",negativo,Preço / Promoções
 pois fui em 3 lojas e não encontrei.,Outros / Genéricos,L5065-LINS DE VASCONCELOS (1313),"Encontrei quase todos, mas faltou o ""Sal Grosso c/ Alho"""" (não sei se não mais fabricam",,
" por favor manter um estoque maior deste produto que é campeão. Passei na loja com essa intenção mas fiquei na vontade infelizmente.""",True,L5176-BRAGANCA PAULISTA,"Eu sempre procuro para comprar ""Costelinha a Passarinho"""" mas é muito difícil encontrar",negativo,Qualidade do produto
"90"""". Levei em consideração que poderia ser 9",90. Entao eu paguei e só fui reparar que tinha cobrado 18,L5227-CRUZEIRO,"Fui comprar pao de alho para o meu churrasco e tinha uma placa escrito ""Leve dois por 9",90 cada mas resolvi perguntar no caixa para ter certeza,80 na volta pra casa. Me senti enganado
" para fazer meu 'strogonoff'.""",True,L5028-VILA PAULICEIA (0853),"O único que no gostei (muito pessoal) é o tamanho exagerado dos cubinhos de ""patinho""""",neutro,Qualidade do produto
" muito atenciosa e prestativa.""",False,L5069-AGUA RASA (1322),"Atendimento muito bom, recebi varias dicas de preparo da pessoa que me atendeu ""Ana""""",positivo,Atendimento / Loja física
" meio aguado... diferente das vezes em que comprei anteriormente... Grata.""",True,L5165-MOGI DAS CRUZES MOGILAR,"Gosto dos congelados da Seift,porém achei o produto ""tilápia empanada"""" meio sem gosto",neutro,Qualidade do produto
 vejo que muitos cortes da carne bovina," cinceramente decepção!...""",L5218-PARELHEIROS,"Não sei se é o bairro que no conceito comercial entende-se por muitos, como clase ""c""""", como contra filé tem mudado bastante na qualidade,neutro
" incentiva o cliente a comprar mais na rede""",True,L5062-ASSUNCAO (1310),"Dando bônus de desconto para cliente cadastrado que comprar mais de R$ ""X"""" em um mês",positivo,Preço / Promoções
 e já é a segunda vez que compro e ela vem," quebradas ao meio e cheias de sangue internos e sujeiras.""",L5018-MOEMA JURUCE (0584),"Sou Cliente assídua da Swift, e sempre compro as Tulipas sem tempero "" Meio da Asa""""", totalmente danificada,negativo
" só trabalham 1 ou 2.""",True,L5109-SANTOS POMPEIA,"Maior rapidez para pagar. A fila para pagar, geralmente é lenta pois das 3 ""caixas""""",neutro,Atendimento / Loja física
" a única picanha visualmente dentro dos padrões tem um preço proibitivo. Antigamente não era assim.""",False,L5123-SAO VICENTE,"Picanhas de péssima qualidade, agora estão usando o artifício de ""picanha fatiada""""",negativo,Qualidade do produto
" CABECEIA E COBRA """" É ATÉ INJUSTO! AGORA "," AO MENOS HONREM O PROMETIDO!""",L5143-AQUARIUS,"PELO AMOR DE DEUS....FALTA GENTE NA LOJA DO AQUARIUS. A SRA MARLI "" BATE ESCANTEIO", POR FAVOR CADE OS MEUS R$ 20,negativo
 e depois ,Outros / Genéricos,L5248-SBC PEREIRA BARRETO,"Notei no dia em que estive na loja, que não tinha variedade no item , "" Linguiça""""", muita coisa temperada... ,
 tentamos filtrar através de um coador de papel de café,375,0.5501,"no preparo o produto se demonstrou não consumível em razão do excesso de """"sebo"""""," mas mesmo assim não sentimos confiança de fornecer ao nosso cachorro. Entendo que este produto denigre a imagem e qualidade da marca Swift.""",False
" só vem pelelw com barbatanas e espinhas""",True,L5069-AGUA RASA (1322),"Melhorar a qualidade dos produtos....
principalmente a do. "" Bacalhau"""" em postas",negativo,Qualidade do produto
 item que já adquiri em lojas físicas e sempre considerei de ótima qualidade. Infelizmente,Outros / Genéricos,L5122-PONTE RASA,"Realizei a compra de alguns produtos pelo site, incluindo a ""Pera do coxão mole""""", essa experiência NÃO se repetiu com o pedido entregue.,
" que não tinha em quantidade suficiente na última vez que estive na loja """"Praça Vanhargem - RJ"""". Tendo em vista que decide pagar em espécie",80,L5184-PRACA VARNHAGEM,"No dia 27/07/2025, retornei para comprar um pacote da ""farofa tradicional Swift""""", com uma nota de R$ 50, e começou a separar o troco de R$ 30
" vegetais) que costumo comprar.""",True,L5141-ALTO TAQUARAL,"Não encontrei os produtos ""Incrível"""" da Seara (almôndegas e empanados de frango",positivo,Qualidade do produto
" acredito que possam oferecer preços melhores aos consumidores.""",False,L5268-TIBURCIO,"A Swift é uma grande franquia, podendo negociar seus preços com os ""produtores""""",positivo,Preço / Promoções
 o que tinha não apresentava boa qualidade,0.5015,L5043-PORTUGAL (1239),"Não encontrei os produtos que procurava (contra filé e picanha ""tradicionais"""")"," além de preço alto.""",True
 pizza com refrigerante," com mínimo de compras mais baixo.""",L5114-106 ASA SUL,"Pode fazer mais promoções,  com preços menores para ""combos""""(ex:caldo com pães", etc),positivo
 cor muito escura,0.8313,L5161-ITANHAEM,"Joguei no lixo a ""panelinha* de caldo de mandioquinha c frango. Quando esquente"," cheiro forte de azeite/óleo e gosto amargo. Essa não comprarei novamente.""",False
 no entanto,Outros / Genéricos,L5214-SAO MIGUEL,"Havia uma promoção daquelas pra pegar pessoas desatentas ""duas unidades por x""""", a etiqueta informando que era o preço x em cada pacote estava em outra etiqueta...e só percebi no caixa! ,
 houve a intervenção de um segurança," porém tirei foto desse """"Segurança""""",0.8553,e culpou a outros clientes e a mim. Negou-se a dar seu nome. Nessa sequência, de forma ostensiva e agressiva, que já estava mais distante. Ato contínuo
 intragável.,Outros / Genéricos,L5086-PORTAL DO MORUMBI (1352),"A qualidade dos peixes deixa muito a desejar.
Gosto muito forte de ""maresia""""",,
 naquele dia corrida.,Outros / Genéricos,L5109-SANTOS POMPEIA,"Gosto muito das variedades, principalmente uma ""mistura"""" rápida pra salvar",,
" como se eu fosse qualquer coisa. Sou cliente e comprei. Mas do mais gosto muito dos produtos da swift.""",True,L5178-PERIMETRAL,"A menina que me atendeu,muito ""seca"""" e ao mesmo tempo falando com a colega",negativo,Qualidade do produto
" sempre continuo comprando e indicando para vários amigos e conhecidos. Indico até mesmo para quem não conheço ex: taxista.""",False,L5059-TUTOIA (1294),"Tudo muito perfeito, mas não tinha mais um produto ""lula em anéis"""". Porém",positivo,Qualidade do produto
 gorduras,0.4912,L5073-VILA GUILHERME (1331),"Os produtos ""Combo"""" precisam melhor qualidade...   são repletos de sangue"," nao recomendo a marca """"Combo"""".""",True
" segue aí a minha recomendação: coloquem um cliente oculto para fazer compras nesta loja e entenderão o que eu estou querendo dizer. Obrigado!""",True,L5205-GRANJA KM 26,"No varejo, há uma máxima que diz: ""calce o tamanquinho do cliente"""". Então",negativo,Entrega / Pedido digital
" isso é um indício de resfriamento e potencial má qualidade do produto...""",True,L5021-VILA SAUDE (0782),"Notei produtos cujo ""vácuo"""" da embalagem já não existia; até onde eu sei",negativo,Qualidade do produto
 por exemplo. Embora eu já percebi que vocês já fazem isso com alguns produtos,Outros / Genéricos,L5030-SAUDADE (0856),"Acredito que se vocês fizerem promoções do tipo ""ok leve 3 e pague dois""""", ainda assim,
 do restante nota 1000 pelo atendimento," preço. A Swift é 10.""",L5178-PERIMETRAL,"A única coisa chata de fazer o pedido é o ""X"""" pequenino que não obedece", gentileza,positivo
 Aves especiais,0.3714,L5199-CASA VERDE,"Em 23/12 já não haviam mais ""carnes"""" para o Natal/ Ano Novo como Tender"," pernil....""",True
 pois todas as vezes que foi solicitado sua ajuda ,0.937,L5023-JOSE BONIFACIO (0813),"Gostaria de exaltar o ""excelente """" atendimento da especialista Luciana","mostrou conhecimento técnico sobre os produtos da Swift e sempre mostrando opções a nós clientes. Parabéns Luciana!!!""",False
"10 ?""",True,L5059-TUTOIA (1294),"Uso dinheiro,ter troco no caixa ,e nao falar,"" posso ficar devendo R$ 0",neutro,App / Site / Pagamento
 inviável de comer.,Outros / Genéricos,L5131-TAUBATE SAO GERALDO,"Comprei 2 kg de alcatra, a carne estava com muita nervura ou ""muxiba""""",,
" mas na verdade é um peito inteiro dedossado.""",True,L5184-PRACA VARNHAGEM,"O peito de frango que comprei falava na embalagem em ""filé de peito """"",neutro,Qualidade do produto
 foi minha primeira compra on line.,Outros / Genéricos,L5261-UNIMART,"Por hora não tenho uma opinião maior sobre ""como vcs podem melhorar """"",,
 que estava grande e cheio de gordura. Perguntei a atendente se não tinha outro e ela disse que não,0.5305,L5078-CAMPO BELO 2 (1342),"Fui na loja da Vieira de Moraes e teve um item ""filet mignon suino"""""," que eram todos assim. Já comprei em outras lojas da rede e tinha vários tamanhos e sem a qtde de gordura que eu vi lá""",True
" o que obviamente é característica de produto que teve temperatura diminuída (leve descongelamento) e depois congelado de novo""",True,L5082-VILA ANDRADE (1346),"Olá, os produtos congelados individualmente sempre estão ""grudados""""",neutro,Qualidade do produto
 me chamo  RAPHAEL SOFFA FONSECA CPF 047.650.469-40  (11) 9 8151-9255," de qualquer maneira envio foto dos produtos estragados 3 sacos de """"filé de sobrecoxa sem pele""""",L5155-SUZANO,"Envio cópia do e-mail enviado ao SAC no dia de hoje.

""Olá boa noite", realizei uma compra na swift Suzano Centro no dia 27/05/2025, cheiro forte de estragado ao descongelar os produtos para preparo além de muito gosmento
 praticidade e excelente qualidade. O atendimento foi ágil e cordial,0.9965,L5231-SOROCABA PANNUNZIO,"""Fiquei muito satisfeita com a experiência"""". Variedades de produtos"," e o ambiente da loja estava muito limpo e organizado. Com certeza voltarei e recomendarei!""""""",False
" eu fiz a correção no caixa.""",True,L5106-GUILHERMINA (1516),"Por favor, peço para corrigir meu nome.

Meu nome é ARY sem o ""H"""".",negativo,Entrega / Pedido digital
 realizei uma compra na swift Suzano Centro no dia 27/05/2025, cheiro forte de estragado ao descongelar os produtos para preparo além de muito gosmento,0.8194,me chamo RAPHAEL SOFFA FONSECA CPF 047.650.469-40 (11) 9 8151-9255, solicitei envio do comprovante NF para o meu e-mail mas o mesmo não foi entregue, ressaltando que essa não é a primeira vez que isso acontece nessa loja
 horroroso, ou retirar o produto de linha.,L5184-PRACA VARNHAGEM,"Produto ""Pão Recheado com Linguiça Calabresa e Queijo (mussarela)""""", com quantidades mínimas de recheio. Sugiro colocar um recheio proporcional,
